Symbol,Date,Signal,Confidence,Type,Condition,ATRpct,Pattern detected,Breakout
FTXL,2025-12-19,SELL_TGT_8w:135.0485,4.41,TARGET,SELL_TGT_8w,2.75,,No
FTXL,2025-12-19,SELL_TGT_12w:134.2141,3.77,TARGET,SELL_TGT_12w,2.75,,No
FTXL,2025-12-19,SELL_TGT_18w:134.2141,3.77,TARGET,SELL_TGT_18w,2.75,,No
FTXL,2025-12-19,SELL_TGT_30w:134.2141,3.77,TARGET,SELL_TGT_30w,2.75,,No
SizePct
FTXL,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.75,-,No,0.0
SFST,2025-12-19,Stage: Distribution,80.0,WATCH,STAGE,,,No
SFST,2025-12-19,SELL_TGT_6w:56.2585,5.16,TARGET,SELL_TGT_6w,2.44,,No
SFST,2025-12-19,SELL_TGT_8w:56.2585,5.16,TARGET,SELL_TGT_8w,2.44,,No
SFST,2025-12-19,SELL_TGT_12w:55.9441,4.57,TARGET,SELL_TGT_12w,2.44,,No
SFST,2025-12-19,SELL_TGT_18w:55.9441,4.57,TARGET,SELL_TGT_18w,2.44,,No
SFST,2025-12-19,SELL_TGT_30w:55.9441,4.57,TARGET,SELL_TGT_30w,2.44,,No
ARQQ,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,Double Bottom,Yes
ARQQ,2025-12-19,SELL_TGT_6w:30.1735,18.37,TARGET,SELL_TGT_6w,10.22,Double Bottom,Yes
ARQQ,2025-12-19,SELL_TGT_8w:30.1735,18.37,TARGET,SELL_TGT_8w,10.22,Double Bottom,Yes
ARQQ,2025-12-19,SELL_TGT_12w:29.1225,14.25,TARGET,SELL_TGT_12w,10.22,Double Bottom,Yes
ARQQ,2025-12-19,SELL_TGT_18w:29.1225,14.25,TARGET,SELL_TGT_18w,10.22,Double Bottom,Yes
ARQQ,2025-12-19,SELL_TGT_30w:29.1225,14.25,TARGET,SELL_TGT_30w,10.22,Double Bottom,Yes
SizePct
ARQQ,2025-12-20,MACD Bearish below zero,42.2,SELL,MACD Bearish below zero,10.22,Double Bottom,No,2.11
CL,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Inverse Head and Shoulders,Yes
CL,2025-12-19,SELL_TGT_6w:80.9243,3.27,TARGET,SELL_TGT_6w,1.92,Inverse Head and Shoulders,Yes
CL,2025-12-19,SELL_TGT_8w:80.9243,3.27,TARGET,SELL_TGT_8w,1.92,Inverse Head and Shoulders,Yes
CL,2025-12-19,SELL_TGT_12w:80.6405,2.91,TARGET,SELL_TGT_12w,1.92,Inverse Head and Shoulders,Yes
CL,2025-12-19,SELL_TGT_18w:80.6405,2.91,TARGET,SELL_TGT_18w,1.92,Inverse Head and Shoulders,Yes
CL,2025-12-19,SELL_TGT_30w:80.6405,2.91,TARGET,SELL_TGT_30w,1.92,Inverse Head and Shoulders,Yes
SDHC,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
SDHC,2025-12-19,SELL_TGT_6w:21.838,8.86,TARGET,SELL_TGT_6w,6.42,,No
SDHC,2025-12-19,SELL_TGT_8w:20.2606,1.0,TARGET,SELL_TGT_8w,6.42,,No
SDHC,2025-12-19,SELL_TGT_12w:20.2606,1.0,TARGET,SELL_TGT_12w,6.42,,No
SDHC,2025-12-19,SELL_TGT_18w:20.2606,1.0,TARGET,SELL_TGT_18w,6.42,,No
SDHC,2025-12-19,SELL_TGT_30w:20.2606,1.0,TARGET,SELL_TGT_30w,6.42,,No
WB,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,No
WB,2025-12-19,SELL_TGT_6w:10.4027,2.19,TARGET,SELL_TGT_6w,2.36,Triple Bottom,No
WB,2025-12-19,SELL_TGT_8w:10.4027,2.19,TARGET,SELL_TGT_8w,2.36,Triple Bottom,No
WB,2025-12-19,SELL_TGT_12w:10.3312,1.49,TARGET,SELL_TGT_12w,2.36,Triple Bottom,No
WB,2025-12-19,SELL_TGT_18w:10.3312,1.49,TARGET,SELL_TGT_18w,2.36,Triple Bottom,No
WB,2025-12-19,SELL_TGT_30w:10.3312,1.49,TARGET,SELL_TGT_30w,2.36,Triple Bottom,No
WEYS,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Ascending Triangle,No
WEYS,2025-12-19,SELL_TGT_6w:34.3638,5.28,TARGET,SELL_TGT_6w,3.61,Ascending Triangle,No
WEYS,2025-12-19,SELL_TGT_8w:34.5338,5.8,TARGET,SELL_TGT_8w,3.61,Ascending Triangle,No
WEYS,2025-12-19,SELL_TGT_12w:34.2696,4.99,TARGET,SELL_TGT_12w,3.61,Ascending Triangle,No
WEYS,2025-12-19,SELL_TGT_18w:34.2696,4.99,TARGET,SELL_TGT_18w,3.61,Ascending Triangle,No
WEYS,2025-12-19,SELL_TGT_30w:34.2696,4.99,TARGET,SELL_TGT_30w,3.61,Ascending Triangle,No
SizePct
WEYS,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.61,Ascending Triangle,No,0.0
BBW,2025-12-19,Stage: Mark-Up,70.0,WATCH,STAGE,,,No
BBW,2025-12-19,SELL_TGT_6w:56.7663,4.64,TARGET,SELL_TGT_6w,6.04,,No
BBW,2025-12-19,SELL_TGT_8w:56.7663,4.64,TARGET,SELL_TGT_8w,6.04,,No
BBW,2025-12-19,SELL_TGT_12w:56.1572,3.52,TARGET,SELL_TGT_12w,6.04,,No
BBW,2025-12-19,SELL_TGT_18w:56.1572,3.52,TARGET,SELL_TGT_18w,6.04,,No
BBW,2025-12-19,SELL_TGT_30w:56.1572,3.52,TARGET,SELL_TGT_30w,6.04,,No
SizePct
BBW,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,6.04,-,No,0.0
PLXS,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,Cup and Handle,No
PLXS,2025-12-19,SELL_TGT_6w:165.1739,7.75,TARGET,SELL_TGT_6w,4.07,Cup and Handle,No
PLXS,2025-12-19,SELL_TGT_8w:165.1739,7.75,TARGET,SELL_TGT_8w,4.07,Cup and Handle,No
PLXS,2025-12-19,SELL_TGT_12w:164.0164,7.0,TARGET,SELL_TGT_12w,4.07,Cup and Handle,No
PLXS,2025-12-19,SELL_TGT_18w:164.0164,7.0,TARGET,SELL_TGT_18w,4.07,Cup and Handle,No
PLXS,2025-12-19,SELL_TGT_30w:164.0164,7.0,TARGET,SELL_TGT_30w,4.07,Cup and Handle,No
FET,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
FET,2025-12-19,SELL_TGT_6w:35.8754,0.55,TARGET,SELL_TGT_6w,5.42,Double Bottom,No
FET,2025-12-19,SELL_TGT_8w:35.8754,0.55,TARGET,SELL_TGT_8w,5.42,Double Bottom,No
FET,2025-12-19,SELL_TGT_12w:36.0436,1.02,TARGET,SELL_TGT_12w,5.42,Double Bottom,No
FET,2025-12-19,SELL_TGT_18w:36.0436,1.02,TARGET,SELL_TGT_18w,5.42,Double Bottom,No
FET,2025-12-19,SELL_TGT_30w:36.0436,1.02,TARGET,SELL_TGT_30w,5.42,Double Bottom,No
SizePct
FET,2025-12-20,Overbought (>27% above 200 DEMA),44.4,SELL,Overbought (>27% above 200 DEMA),5.42,Double Bottom,No,2.22
SizePct
FET,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,5.42,Double Bottom,No,0.0
BIDU,2025-12-19,Stage: Mark-Up,70.0,WATCH,STAGE,,,No
BIDU,2025-12-19,SELL_TGT_6w:129.2419,4.38,TARGET,SELL_TGT_6w,3.33,,No
BIDU,2025-12-19,SELL_TGT_8w:129.2419,4.38,TARGET,SELL_TGT_8w,3.33,,No
BIDU,2025-12-19,SELL_TGT_12w:127.9098,3.3,TARGET,SELL_TGT_12w,3.33,,No
BIDU,2025-12-19,SELL_TGT_18w:127.9098,3.3,TARGET,SELL_TGT_18w,3.33,,No
BIDU,2025-12-19,SELL_TGT_30w:127.9098,3.3,TARGET,SELL_TGT_30w,3.33,,No
SizePct
BIDU,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.33,-,No,0.0
VTWO,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,,No
VTWO,2025-12-19,SELL_TGT_6w:103.7811,1.98,TARGET,SELL_TGT_6w,1.5,,No
VTWO,2025-12-19,SELL_TGT_8w:103.7811,1.98,TARGET,SELL_TGT_8w,1.5,,No
VTWO,2025-12-19,SELL_TGT_12w:103.3686,1.57,TARGET,SELL_TGT_12w,1.5,,No
VTWO,2025-12-19,SELL_TGT_18w:103.3686,1.57,TARGET,SELL_TGT_18w,1.5,,No
VTWO,2025-12-19,SELL_TGT_30w:103.3686,1.57,TARGET,SELL_TGT_30w,1.5,,No
HLT,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Inverse Head and Shoulders,No
HLT,2025-12-19,SELL_TGT_6w:295.1725,1.0,TARGET,SELL_TGT_6w,2.04,Inverse Head and Shoulders,No
HLT,2025-12-19,SELL_TGT_8w:295.1725,1.0,TARGET,SELL_TGT_8w,2.04,Inverse Head and Shoulders,No
HLT,2025-12-19,SELL_TGT_12w:295.1725,1.0,TARGET,SELL_TGT_12w,2.04,Inverse Head and Shoulders,No
HLT,2025-12-19,SELL_TGT_18w:295.1725,1.0,TARGET,SELL_TGT_18w,2.04,Inverse Head and Shoulders,No
HLT,2025-12-19,SELL_TGT_30w:295.1725,1.0,TARGET,SELL_TGT_30w,2.04,Inverse Head and Shoulders,No
SizePct
HLT,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.04,Inverse Head and Shoulders,No,0.0
DRS,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,No
DRS,2025-12-19,SELL_TGT_6w:34.6012,2.86,TARGET,SELL_TGT_6w,2.67,Double Bottom,No
DRS,2025-12-19,SELL_TGT_8w:34.6012,2.86,TARGET,SELL_TGT_8w,2.67,Double Bottom,No
DRS,2025-12-19,SELL_TGT_12w:34.342,2.09,TARGET,SELL_TGT_12w,2.67,Double Bottom,No
DRS,2025-12-19,SELL_TGT_18w:34.342,2.09,TARGET,SELL_TGT_18w,2.67,Double Bottom,No
DRS,2025-12-19,SELL_TGT_30w:34.342,2.09,TARGET,SELL_TGT_30w,2.67,Double Bottom,No
LEN,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,Yes
LEN,2025-12-19,SELL_TGT_6w:132.3278,22.54,TARGET,SELL_TGT_6w,3.84,,Yes
LEN,2025-12-19,SELL_TGT_8w:132.3278,22.54,TARGET,SELL_TGT_8w,3.84,,Yes
LEN,2025-12-19,SELL_TGT_12w:131.373,21.65,TARGET,SELL_TGT_12w,3.84,,Yes
LEN,2025-12-19,SELL_TGT_18w:131.373,21.65,TARGET,SELL_TGT_18w,3.84,,Yes
LEN,2025-12-19,SELL_TGT_30w:131.373,21.65,TARGET,SELL_TGT_30w,3.84,,Yes
SizePct
LEN,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.84,-,No,2.5
TECL,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,,No
TECL,2025-12-19,SELL_TGT_6w:135.138,13.62,TARGET,SELL_TGT_6w,5.62,,No
TECL,2025-12-19,SELL_TGT_8w:135.138,13.62,TARGET,SELL_TGT_8w,5.62,,No
TECL,2025-12-19,SELL_TGT_12w:133.3634,12.13,TARGET,SELL_TGT_12w,5.62,,No
TECL,2025-12-19,SELL_TGT_18w:133.3634,12.13,TARGET,SELL_TGT_18w,5.62,,No
TECL,2025-12-19,SELL_TGT_30w:133.3634,12.13,TARGET,SELL_TGT_30w,5.62,,No
SizePct
TECL,2025-12-20,MACD Bearish below zero,49.1,SELL,MACD Bearish below zero,5.62,-,No,2.45
NICE,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,,Yes
NICE,2025-12-19,SELL_TGT_6w:134.8936,23.72,TARGET,SELL_TGT_6w,2.63,,Yes
NICE,2025-12-19,SELL_TGT_8w:134.8936,23.72,TARGET,SELL_TGT_8w,2.63,,Yes
NICE,2025-12-19,SELL_TGT_12w:133.8027,22.72,TARGET,SELL_TGT_12w,2.63,,Yes
NICE,2025-12-19,SELL_TGT_18w:133.8027,22.72,TARGET,SELL_TGT_18w,2.63,,Yes
NICE,2025-12-19,SELL_TGT_30w:133.8027,22.72,TARGET,SELL_TGT_30w,2.63,,Yes
APTV,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,Yes
APTV,2025-12-19,SELL_TGT_6w:79.8813,2.03,TARGET,SELL_TGT_6w,2.28,Triple Bottom,Yes
APTV,2025-12-19,SELL_TGT_8w:79.8813,2.03,TARGET,SELL_TGT_8w,2.28,Triple Bottom,Yes
APTV,2025-12-19,SELL_TGT_12w:79.3821,1.39,TARGET,SELL_TGT_12w,2.28,Triple Bottom,Yes
APTV,2025-12-19,SELL_TGT_18w:79.3821,1.39,TARGET,SELL_TGT_18w,2.28,Triple Bottom,Yes
APTV,2025-12-19,SELL_TGT_30w:79.3821,1.39,TARGET,SELL_TGT_30w,2.28,Triple Bottom,Yes
SizePct
APTV,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.28,Triple Bottom,No,0.0
Z,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
Z,2025-12-19,SELL_TGT_6w:76.0727,10.31,TARGET,SELL_TGT_6w,4.46,,No
Z,2025-12-19,SELL_TGT_8w:76.0727,10.31,TARGET,SELL_TGT_8w,4.46,,No
Z,2025-12-19,SELL_TGT_12w:75.4079,9.35,TARGET,SELL_TGT_12w,4.46,,No
Z,2025-12-19,SELL_TGT_18w:75.4079,9.35,TARGET,SELL_TGT_18w,4.46,,No
Z,2025-12-19,SELL_TGT_30w:75.4079,9.35,TARGET,SELL_TGT_30w,4.46,,No
SizePct
Z,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,4.46,-,No,2.5
NLR,2025-12-19,Stage: Accumulation,50.0,WATCH,STAGE,,,No
NLR,2025-12-19,SELL_TGT_6w:137.5948,5.69,TARGET,SELL_TGT_6w,3.96,,No
NLR,2025-12-19,SELL_TGT_8w:137.5948,5.69,TARGET,SELL_TGT_8w,3.96,,No
NLR,2025-12-19,SELL_TGT_12w:136.0913,4.53,TARGET,SELL_TGT_12w,3.96,,No
NLR,2025-12-19,SELL_TGT_18w:136.0913,4.53,TARGET,SELL_TGT_18w,3.96,,No
NLR,2025-12-19,SELL_TGT_30w:136.0913,4.53,TARGET,SELL_TGT_30w,3.96,,No
SizePct
NLR,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.96,-,No,2.5
NDSN,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Triple Bottom,Yes
NDSN,2025-12-19,SELL_TGT_6w:249.9766,3.99,TARGET,SELL_TGT_6w,2.27,Triple Bottom,Yes
NDSN,2025-12-19,SELL_TGT_8w:249.9766,3.99,TARGET,SELL_TGT_8w,2.27,Triple Bottom,Yes
NDSN,2025-12-19,SELL_TGT_12w:248.9811,3.58,TARGET,SELL_TGT_12w,2.27,Triple Bottom,Yes
NDSN,2025-12-19,SELL_TGT_18w:248.9811,3.58,TARGET,SELL_TGT_18w,2.27,Triple Bottom,Yes
NDSN,2025-12-19,SELL_TGT_30w:248.9811,3.58,TARGET,SELL_TGT_30w,2.27,Triple Bottom,Yes
SizePct
NDSN,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.27,Triple Bottom,No,0.0
PRLB,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
PRLB,2025-12-19,SELL_TGT_6w:53.2273,2.12,TARGET,SELL_TGT_6w,2.27,,No
PRLB,2025-12-19,SELL_TGT_8w:53.2273,2.12,TARGET,SELL_TGT_8w,2.27,,No
PRLB,2025-12-19,SELL_TGT_12w:52.8321,1.37,TARGET,SELL_TGT_12w,2.27,,No
PRLB,2025-12-19,SELL_TGT_18w:52.8321,1.37,TARGET,SELL_TGT_18w,2.27,,No
PRLB,2025-12-19,SELL_TGT_30w:52.8321,1.37,TARGET,SELL_TGT_30w,2.27,,No
SizePct
PRLB,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.27,-,No,0.0
HAL,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,Cup and Handle,No
HAL,2025-12-19,SELL_TGT_6w:29.3436,5.86,TARGET,SELL_TGT_6w,3.02,Cup and Handle,No
HAL,2025-12-19,SELL_TGT_8w:29.3436,5.86,TARGET,SELL_TGT_8w,3.02,Cup and Handle,No
HAL,2025-12-19,SELL_TGT_12w:29.1261,5.07,TARGET,SELL_TGT_12w,3.02,Cup and Handle,No
HAL,2025-12-19,SELL_TGT_18w:29.1261,5.07,TARGET,SELL_TGT_18w,3.02,Cup and Handle,No
HAL,2025-12-19,SELL_TGT_30w:29.1261,5.07,TARGET,SELL_TGT_30w,3.02,Cup and Handle,No
ENS,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
ENS,2025-12-19,SELL_TGT_6w:150.6256,2.54,TARGET,SELL_TGT_6w,2.86,Double Bottom,No
ENS,2025-12-19,SELL_TGT_8w:150.6256,2.54,TARGET,SELL_TGT_8w,2.86,Double Bottom,No
ENS,2025-12-19,SELL_TGT_12w:149.7027,1.91,TARGET,SELL_TGT_12w,2.86,Double Bottom,No
ENS,2025-12-19,SELL_TGT_18w:149.7027,1.91,TARGET,SELL_TGT_18w,2.86,Double Bottom,No
ENS,2025-12-19,SELL_TGT_30w:149.7027,1.91,TARGET,SELL_TGT_30w,2.86,Double Bottom,No
SizePct
ENS,2025-12-20,Overbought (>27% above 200 DEMA),30.0,SELL,Overbought (>27% above 200 DEMA),2.86,Double Bottom,No,1.5
SizePct
ENS,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.86,Double Bottom,No,0.0
ESLT,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Ascending Triangle,No
ESLT,2025-12-19,SELL_TGT_6w:559.7925,1.0,TARGET,SELL_TGT_6w,2.81,Ascending Triangle,No
ESLT,2025-12-19,SELL_TGT_8w:559.7925,1.0,TARGET,SELL_TGT_8w,2.81,Ascending Triangle,No
ESLT,2025-12-19,SELL_TGT_12w:559.7925,1.0,TARGET,SELL_TGT_12w,2.81,Ascending Triangle,No
ESLT,2025-12-19,SELL_TGT_18w:559.7925,1.0,TARGET,SELL_TGT_18w,2.81,Ascending Triangle,No
ESLT,2025-12-19,SELL_TGT_30w:559.7925,1.0,TARGET,SELL_TGT_30w,2.81,Ascending Triangle,No
SizePct
ESLT,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.81,Ascending Triangle,No,0.0
WDAY,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,Yes
WDAY,2025-12-19,SELL_TGT_6w:224.4391,2.66,TARGET,SELL_TGT_6w,2.13,Double Bottom,Yes
WDAY,2025-12-19,SELL_TGT_8w:224.4391,2.66,TARGET,SELL_TGT_8w,2.13,Double Bottom,Yes
WDAY,2025-12-19,SELL_TGT_12w:222.8386,1.92,TARGET,SELL_TGT_12w,2.13,Double Bottom,Yes
WDAY,2025-12-19,SELL_TGT_18w:222.8386,1.92,TARGET,SELL_TGT_18w,2.13,Double Bottom,Yes
WDAY,2025-12-19,SELL_TGT_30w:222.8386,1.92,TARGET,SELL_TGT_30w,2.13,Double Bottom,Yes
CSCO,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Triple Bottom,No
CSCO,2025-12-19,SELL_TGT_6w:80.33,2.44,TARGET,SELL_TGT_6w,2.0,Triple Bottom,No
CSCO,2025-12-19,SELL_TGT_8w:80.33,2.44,TARGET,SELL_TGT_8w,2.0,Triple Bottom,No
CSCO,2025-12-19,SELL_TGT_12w:80.0034,2.02,TARGET,SELL_TGT_12w,2.0,Triple Bottom,No
CSCO,2025-12-19,SELL_TGT_18w:80.0034,2.02,TARGET,SELL_TGT_18w,2.0,Triple Bottom,No
CSCO,2025-12-19,SELL_TGT_30w:80.0034,2.02,TARGET,SELL_TGT_30w,2.0,Triple Bottom,No
SizePct
CSCO,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.0,Triple Bottom,No,0.0
HUBS,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,Triple Bottom,Yes
HUBS,2025-12-19,SELL_TGT_6w:393.3546,1.0,TARGET,SELL_TGT_6w,3.39,Triple Bottom,Yes
HUBS,2025-12-19,SELL_TGT_8w:490.8695,26.04,TARGET,SELL_TGT_8w,3.39,Triple Bottom,Yes
HUBS,2025-12-19,SELL_TGT_12w:486.1359,24.82,TARGET,SELL_TGT_12w,3.39,Triple Bottom,Yes
HUBS,2025-12-19,SELL_TGT_18w:486.1359,24.82,TARGET,SELL_TGT_18w,3.39,Triple Bottom,Yes
HUBS,2025-12-19,SELL_TGT_30w:486.1359,24.82,TARGET,SELL_TGT_30w,3.39,Triple Bottom,Yes
FMC,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,,Yes
FMC,2025-12-19,SELL_TGT_6w:14.0389,5.4,TARGET,SELL_TGT_6w,4.67,,Yes
FMC,2025-12-19,SELL_TGT_8w:14.0389,5.4,TARGET,SELL_TGT_8w,4.67,,Yes
FMC,2025-12-19,SELL_TGT_12w:13.7314,3.09,TARGET,SELL_TGT_12w,4.67,,Yes
FMC,2025-12-19,SELL_TGT_18w:13.7314,3.09,TARGET,SELL_TGT_18w,4.67,,Yes
FMC,2025-12-19,SELL_TGT_30w:13.7314,3.09,TARGET,SELL_TGT_30w,4.67,,Yes
KTOS,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,,No
KTOS,2025-12-19,SELL_TGT_6w:77.8548,3.27,TARGET,SELL_TGT_6w,5.19,,No
KTOS,2025-12-19,SELL_TGT_8w:77.8548,3.27,TARGET,SELL_TGT_8w,5.19,,No
KTOS,2025-12-19,SELL_TGT_12w:76.6514,1.67,TARGET,SELL_TGT_12w,5.19,,No
KTOS,2025-12-19,SELL_TGT_18w:76.6514,1.67,TARGET,SELL_TGT_18w,5.19,,No
KTOS,2025-12-19,SELL_TGT_30w:76.6514,1.67,TARGET,SELL_TGT_30w,5.19,,No
SOUN,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,,No
SOUN,2025-12-19,SELL_TGT_6w:12.6895,15.15,TARGET,SELL_TGT_6w,6.57,,No
SOUN,2025-12-19,SELL_TGT_8w:12.6895,15.15,TARGET,SELL_TGT_8w,6.57,,No
SOUN,2025-12-19,SELL_TGT_12w:12.4026,12.55,TARGET,SELL_TGT_12w,6.57,,No
SOUN,2025-12-19,SELL_TGT_18w:12.4026,12.55,TARGET,SELL_TGT_18w,6.57,,No
SOUN,2025-12-19,SELL_TGT_30w:12.4026,12.55,TARGET,SELL_TGT_30w,6.57,,No
OIS,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,Triple Bottom,No
OIS,2025-12-19,SELL_TGT_6w:7.0904,3.21,TARGET,SELL_TGT_6w,3.73,Triple Bottom,No
OIS,2025-12-19,SELL_TGT_8w:7.0904,3.21,TARGET,SELL_TGT_8w,3.73,Triple Bottom,No
OIS,2025-12-19,SELL_TGT_12w:7.0241,2.24,TARGET,SELL_TGT_12w,3.73,Triple Bottom,No
OIS,2025-12-19,SELL_TGT_18w:7.0241,2.24,TARGET,SELL_TGT_18w,3.73,Triple Bottom,No
OIS,2025-12-19,SELL_TGT_30w:7.0241,2.24,TARGET,SELL_TGT_30w,3.73,Triple Bottom,No
ANIK,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,Triple Bottom,Yes
ANIK,2025-12-19,SELL_TGT_6w:10.0689,5.21,TARGET,SELL_TGT_6w,2.45,Triple Bottom,Yes
ANIK,2025-12-19,SELL_TGT_8w:10.0689,5.21,TARGET,SELL_TGT_8w,2.45,Triple Bottom,Yes
ANIK,2025-12-19,SELL_TGT_12w:10.0014,4.51,TARGET,SELL_TGT_12w,2.45,Triple Bottom,Yes
ANIK,2025-12-19,SELL_TGT_18w:10.0014,4.51,TARGET,SELL_TGT_18w,2.45,Triple Bottom,Yes
ANIK,2025-12-19,SELL_TGT_30w:10.0014,4.51,TARGET,SELL_TGT_30w,2.45,Triple Bottom,Yes
SizePct
ANIK,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.45,Triple Bottom,No,2.5
TPH,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
TPH,2025-12-19,SELL_TGT_6w:34.5403,7.67,TARGET,SELL_TGT_6w,2.68,,No
TPH,2025-12-19,SELL_TGT_8w:34.5403,7.67,TARGET,SELL_TGT_8w,2.68,,No
TPH,2025-12-19,SELL_TGT_12w:34.3338,7.03,TARGET,SELL_TGT_12w,2.68,,No
TPH,2025-12-19,SELL_TGT_18w:34.3338,7.03,TARGET,SELL_TGT_18w,2.68,,No
TPH,2025-12-19,SELL_TGT_30w:34.3338,7.03,TARGET,SELL_TGT_30w,2.68,,No
KELYA,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,Double Bottom,Yes
KELYA,2025-12-19,SELL_TGT_6w:8.9393,1.47,TARGET,SELL_TGT_6w,2.87,Double Bottom,Yes
KELYA,2025-12-19,SELL_TGT_8w:11.0693,25.64,TARGET,SELL_TGT_8w,2.87,Double Bottom,Yes
KELYA,2025-12-19,SELL_TGT_12w:12.6455,43.54,TARGET,SELL_TGT_12w,2.87,Double Bottom,Yes
KELYA,2025-12-19,SELL_TGT_18w:12.6455,43.54,TARGET,SELL_TGT_18w,2.87,Double Bottom,Yes
KELYA,2025-12-19,SELL_TGT_30w:12.6455,43.54,TARGET,SELL_TGT_30w,2.87,Double Bottom,Yes
IMMR,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
IMMR,2025-12-19,SELL_TGT_6w:7.052,9.33,TARGET,SELL_TGT_6w,3.1,,Yes
IMMR,2025-12-19,SELL_TGT_8w:7.052,9.33,TARGET,SELL_TGT_8w,3.1,,Yes
IMMR,2025-12-19,SELL_TGT_12w:6.9934,8.42,TARGET,SELL_TGT_12w,3.1,,Yes
IMMR,2025-12-19,SELL_TGT_18w:6.9934,8.42,TARGET,SELL_TGT_18w,3.1,,Yes
IMMR,2025-12-19,SELL_TGT_30w:6.9934,8.42,TARGET,SELL_TGT_30w,3.1,,Yes
SizePct
IMMR,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.1,-,No,2.5
TEM,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
TEM,2025-12-19,SELL_TGT_6w:76.915,19.32,TARGET,SELL_TGT_6w,5.11,,Yes
TEM,2025-12-19,SELL_TGT_8w:76.915,19.32,TARGET,SELL_TGT_8w,5.11,,Yes
TEM,2025-12-19,SELL_TGT_12w:75.6716,17.39,TARGET,SELL_TGT_12w,5.11,,Yes
TEM,2025-12-19,SELL_TGT_18w:75.6716,17.39,TARGET,SELL_TGT_18w,5.11,,Yes
TEM,2025-12-19,SELL_TGT_30w:75.6716,17.39,TARGET,SELL_TGT_30w,5.11,,Yes
SizePct
TEM,2025-12-20,MACD Bearish below zero,49.8,SELL,MACD Bearish below zero,5.11,-,No,2.49
